"","subid","condition","age","gender","education","job","children","country","politicalIdeology","beliefAfterlife","beliefLeader","comments","trialNum","leftCharacter","rightCharacter","response","rt","responseNum"
"11504","S0296","Rage",23,"female","college_some","student","0","united states","republican","disagree_moderate","disagree_little","NA",38,"todd_billingsley_man","toby_chimp","much more left",925,-2
"11505","S0296","Rage",23,"female","college_some","student","0","united states","republican","disagree_moderate","disagree_little","NA",39,"nicholas_gannon_baby","samantha_hill_girl","much more right",1543,2
"11506","S0296","Rage",23,"female","college_some","student","0","united states","republican","disagree_moderate","disagree_little","NA",40,"fetus","sharon_harvey_woman","much more right",945,2
"11507","S0296","Rage",23,"female","college_some","student","0","united states","republican","disagree_moderate","disagree_little","NA",41,"kismet_robot","toby_chimp","much more right",2635,2
"11508","S0296","Rage",23,"female","college_some","student","0","united states","republican","disagree_moderate","disagree_little","NA",42,"charlie_dog","delores_gleitman_deceased","much more left",2464,-2
"11509","S0296","Rage",23,"female","college_some","student","0","united states","republican","disagree_moderate","disagree_little","NA",43,"fetus","todd_billingsley_man","much more right",1070,2
"11510","S0296","Rage",23,"female","college_some","student","0","united states","republican","disagree_moderate","disagree_little","NA",44,"green_frog","todd_billingsley_man","much more right",1113,2
"11511","S0296","Rage",23,"female","college_some","student","0","united states","republican","disagree_moderate","disagree_little","NA",45,"gerald_schiff_pvs","todd_billingsley_man","much more left",1495,-2
"11512","S0296","Rage",23,"female","college_some","student","0","united states","republican","disagree_moderate","disagree_little","NA",46,"charlie_dog","todd_billingsley_man","much more right",1082,2
"11513","S0296","Rage",23,"female","college_some","student","0","united states","republican","disagree_moderate","disagree_little","NA",47,"god","samantha_hill_girl","much more right",808,2
"11514","S0296","Rage",23,"female","college_some","student","0","united states","republican","disagree_moderate","disagree_little","NA",48,"samantha_hill_girl","todd_billingsley_man","much more right",974,2
"11515","S0296","Rage",23,"female","college_some","student","0","united states","republican","disagree_moderate","disagree_little","NA",49,"samantha_hill_girl","green_frog","much more left",1112,-2
"11516","S0296","Rage",23,"female","college_some","student","0","united states","republican","disagree_moderate","disagree_little","NA",50,"green_frog","charlie_dog","slightly more right",4032,1
"11517","S0296","Rage",23,"female","college_some","student","0","united states","republican","disagree_moderate","disagree_little","NA",51,"god","kismet_robot","slightly more right",1034,1
"11518","S0296","Rage",23,"female","college_some","student","0","united states","republican","disagree_moderate","disagree_little","NA",52,"charlie_dog","gerald_schiff_pvs","slightly more right",982,1
"11519","S0296","Rage",23,"female","college_some","student","0","united states","republican","disagree_moderate","disagree_little","NA",53,"samantha_hill_girl","gerald_schiff_pvs","much more right",521,2
"11520","S0296","Rage",23,"female","college_some","student","0","united states","republican","disagree_moderate","disagree_little","NA",54,"samantha_hill_girl","kismet_robot","much more left",1055,-2
"11521","S0296","Rage",23,"female","college_some","student","0","united states","republican","disagree_moderate","disagree_little","NA",55,"toby_chimp","delores_gleitman_deceased","both equally",1315,0
"11522","S0296","Rage",23,"female","college_some","student","0","united states","republican","disagree_moderate","disagree_little","NA",56,"fetus","delores_gleitman_deceased","much more left",454,-2
"11523","S0296","Rage",23,"female","college_some","student","0","united states","republican","disagree_moderate","disagree_little","NA",57,"you","gerald_schiff_pvs","much more right",1056,2
"11524","S0296","Rage",23,"female","college_some","student","0","united states","republican","disagree_moderate","disagree_little","NA",58,"you","samantha_hill_girl","much more right",396,2
"11525","S0296","Rage",23,"female","college_some","student","0","united states","republican","disagree_moderate","disagree_little","NA",59,"god","you","both equally",910,0
"11526","S0296","Rage",23,"female","college_some","student","0","united states","republican","disagree_moderate","disagree_little","NA",60,"fetus","nicholas_gannon_baby","much more right",1724,2
"11527","S0296","Rage",23,"female","college_some","student","0","united states","republican","disagree_moderate","disagree_little","NA",61,"charlie_dog","you","much more left",1355,-2
"11528","S0296","Rage",23,"female","college_some","student","0","united states","republican","disagree_moderate","disagree_little","NA",62,"gerald_schiff_pvs","toby_chimp","much more left",1006,-2
"11529","S0296","Rage",23,"female","college_some","student","0","united states","republican","disagree_moderate","disagree_little","NA",63,"kismet_robot","delores_gleitman_deceased","much more left",988,-2
"11530","S0296","Rage",23,"female","college_some","student","0","united states","republican","disagree_moderate","disagree_little","NA",64,"samantha_hill_girl","sharon_harvey_woman","much more left",862,-2
"11531","S0296","Rage",23,"female","college_some","student","0","united states","republican","disagree_moderate","disagree_little","NA",65,"god","nicholas_gannon_baby","much more right",1084,2
"11532","S0296","Rage",23,"female","college_some","student","0","united states","republican","disagree_moderate","disagree_little","NA",66,"god","green_frog","much more right",748,2
"11533","S0296","Rage",23,"female","college_some","student","0","united states","republican","disagree_moderate","disagree_little","NA",67,"samantha_hill_girl","toby_chimp","both equally",1111,0
"11534","S0296","Rage",23,"female","college_some","student","0","united states","republican","disagree_moderate","disagree_little","NA",68,"kismet_robot","gerald_schiff_pvs","much more right",1693,2
"11535","S0296","Rage",23,"female","college_some","student","0","united states","republican","disagree_moderate","disagree_little","NA",69,"charlie_dog","god","much more left",1555,-2
"11536","S0296","Rage",23,"female","college_some","student","0","united states","republican","disagree_moderate","disagree_little","NA",70,"nicholas_gannon_baby","kismet_robot","much more right",1656,2
"11537","S0296","Rage",23,"female","college_some","student","0","united states","republican","disagree_moderate","disagree_little","NA",71,"green_frog","fetus","much more left",1078,-2
"11538","S0296","Rage",23,"female","college_some","student","0","united states","republican","disagree_moderate","disagree_little","NA",72,"nicholas_gannon_baby","gerald_schiff_pvs","much more right",1058,2
"11539","S0296","Rage",23,"female","college_some","student","0","united states","republican","disagree_moderate","disagree_little","NA",73,"nicholas_gannon_baby","green_frog","much more left",1079,-2
"11540","S0296","Rage",23,"female","college_some","student","0","united states","republican","disagree_moderate","disagree_little","NA",74,"toby_chimp","god","much more left",1255,-2
"11541","S0296","Rage",23,"female","college_some","student","0","united states","republican","disagree_moderate","disagree_little","NA",75,"todd_billingsley_man","nicholas_gannon_baby","much more left",1384,-2
"11542","S0296","Rage",23,"female","college_some","student","0","united states","republican","disagree_moderate","disagree_little","NA",76,"you","todd_billingsley_man","much more right",1040,2
"11543","S0296","Rage",23,"female","college_some","student","0","united states","republican","disagree_moderate","disagree_little","NA",77,"gerald_schiff_pvs","fetus","much more left",763,-2
"11544","S0296","Rage",23,"female","college_some","student","0","united states","republican","disagree_moderate","disagree_little","NA",78,"delores_gleitman_deceased","todd_billingsley_man","much more right",1057,2
"11545","S0297","Personality",29,"male","college_some","Designer","0","United States","independent","disagree_strong","agree_moderate","NA",1,"nicholas_gannon_baby","delores_gleitman_deceased","much more left",7628,-2
"11546","S0297","Personality",29,"male","college_some","Designer","0","United States","independent","disagree_strong","agree_moderate","NA",2,"toby_chimp","fetus","slightly more left",9284,-1
"11547","S0297","Personality",29,"male","college_some","Designer","0","United States","independent","disagree_strong","agree_moderate","NA",3,"god","charlie_dog","much more right",4430,2
"11548","S0297","Personality",29,"male","college_some","Designer","0","United States","independent","disagree_strong","agree_moderate","NA",4,"you","gerald_schiff_pvs","much more left",3192,-2
"11549","S0297","Personality",29,"male","college_some","Designer","0","United States","independent","disagree_strong","agree_moderate","NA",5,"kismet_robot","sharon_harvey_woman","much more right",2134,2
"11550","S0297","Personality",29,"male","college_some","Designer","0","United States","independent","disagree_strong","agree_moderate","NA",6,"god","you","much more right",3837,2
"11551","S0297","Personality",29,"male","college_some","Designer","0","United States","independent","disagree_strong","agree_moderate","NA",7,"samantha_hill_girl","kismet_robot","much more left",1630,-2
"11552","S0297","Personality",29,"male","college_some","Designer","0","United States","independent","disagree_strong","agree_moderate","NA",8,"todd_billingsley_man","you","much more left",1331,-2
"11553","S0297","Personality",29,"male","college_some","Designer","0","United States","independent","disagree_strong","agree_moderate","NA",9,"fetus","todd_billingsley_man","much more right",2629,2
"11554","S0297","Personality",29,"male","college_some","Designer","0","United States","independent","disagree_strong","agree_moderate","NA",10,"nicholas_gannon_baby","samantha_hill_girl","both equally",2915,0
"11555","S0297","Personality",29,"male","college_some","Designer","0","United States","independent","disagree_strong","agree_moderate","NA",11,"toby_chimp","charlie_dog","both equally",2054,0
"11556","S0297","Personality",29,"male","college_some","Designer","0","United States","independent","disagree_strong","agree_moderate","NA",12,"you","sharon_harvey_woman","both equally",1880,0
"11557","S0297","Personality",29,"male","college_some","Designer","0","United States","independent","disagree_strong","agree_moderate","NA",13,"todd_billingsley_man","gerald_schiff_pvs","much more left",2967,-2
"11558","S0297","Personality",29,"male","college_some","Designer","0","United States","independent","disagree_strong","agree_moderate","NA",14,"toby_chimp","sharon_harvey_woman","much more right",2146,2
"11559","S0297","Personality",29,"male","college_some","Designer","0","United States","independent","disagree_strong","agree_moderate","NA",15,"charlie_dog","samantha_hill_girl","slightly more right",3683,1
"11560","S0297","Personality",29,"male","college_some","Designer","0","United States","independent","disagree_strong","agree_moderate","NA",16,"kismet_robot","gerald_schiff_pvs","both equally",4108,0
"11561","S0297","Personality",29,"male","college_some","Designer","0","United States","independent","disagree_strong","agree_moderate","NA",17,"god","fetus","both equally",11015,0
"11562","S0297","Personality",29,"male","college_some","Designer","0","United States","independent","disagree_strong","agree_moderate","NA",18,"toby_chimp","samantha_hill_girl","slightly more right",2795,1
"11563","S0297","Personality",29,"male","college_some","Designer","0","United States","independent","disagree_strong","agree_moderate","NA",19,"samantha_hill_girl","delores_gleitman_deceased","much more left",2212,-2
